DateTime,Entries,UniqueIPs
1542084043,4607,4607
1542085974,4610,4610
1542087893,4632,4632
1542089834,4603,4603
1542091952,4611,4611
1542093883,3364,3364
1542096092,3351,3351
1542097960,3350,3350
1542099875,3377,3377
1542101796,3384,3384
1542103728,3387,3387
1542105635,3391,3391
1542107566,3388,3388
1542109469,3367,3367
1542111416,3372,3372
1542113558,3351,3351
1542115490,3341,3341
1542117405,3324,3324
1542119304,3321,3321
1542121297,3302,3302
1542123150,3269,3269
1542125088,3264,3264
1542127250,3300,3300
1542129157,3310,3310
1542131074,3309,3309
1542133015,3293,3293
1542135140,3290,3290
1542137081,3284,3284
1542139011,3308,3308
1542140928,3334,3334
1542142890,3356,3356
1542144772,3359,3359
1542146679,3230,3230
1542148610,3233,3233
1542150549,3223,3223
1542152511,3217,3217
1542154374,3213,3213
1542156270,3200,3200
1542158207,3202,3202
1542160341,3203,3203
1542162286,3202,3202
1542164507,3195,3195
1542166363,3184,3184
1542168298,3180,3180
1542170187,3170,3170
1542172131,3147,3147
1542174048,3124,3124
1542175964,3114,3114
1542177870,3106,3106
1542179799,3106,3106
1542181709,3511,3511
1542183901,4005,4005
1542185777,3970,3970
1542187984,3952,3952
1542189861,3928,3928
1542191808,3921,3921
1542193709,3896,3896
1542195872,3897,3897
1542197812,3887,3887
1542199704,3874,3874
1542201640,3837,3837
1542203558,3816,3816
1542205468,3791,3791
1542207393,3786,3786
1542209306,3756,3756
1542211294,3751,3751
1542213412,5567,5567
1542215355,5626,5626
1542217491,5647,5647
1542219411,5651,5651
1542221567,5649,5649
1542223476,5646,5646
1542225381,5627,5627
1542227565,5581,5581
1542229503,5581,5581
1542231416,5566,5566
1542233343,5559,5559
1542235478,5558,5558
1542237669,5556,5556
1542239804,5564,5564
1542241707,5553,5553
1542243649,5553,5553
1542245560,5551,5551
1542247493,5543,5543
1542249629,5563,5563
1542251566,6456,6456
1542253499,6469,6469
1542255629,6465,6465
1542257583,6467,6467
1542259484,6462,6462
1542261387,6464,6464
1542263332,6455,6455
1542265282,6460,6460
1542267164,6450,6450
1542269106,5599,5599
1542271236,5607,5607
1542273158,5607,5607
1542275073,5592,5592
1542277049,5583,5583
1542278918,5575,5575
1542280836,5558,5558
1542282744,5526,5526
1542284683,5521,5521
1542286582,5527,5527
1542288524,5535,5535
1542290486,5539,5539
1542292376,5552,5552
1542294545,5544,5544
1542296466,5534,5534
1542298665,5541,5541
1542300793,5655,5655
1542302901,5660,5660
1542305090,5682,5682
1542306991,5666,5666
1542308960,5673,5673
1542310864,5672,5672
1542312772,5674,5674
1542314685,5666,5666
1542316862,5672,5672
1542318772,5677,5677
1542320908,5686,5686
1542323094,5680,5680
1542324998,5682,5682
1542326927,5679,5679
1542328851,5684,5684
1542330779,5685,5685
1542332667,5687,5687
1542334597,5682,5682
1542336525,5685,5685
1542338447,4652,4652
1542340349,4638,4638
1542342270,4617,4617
1542344187,4604,4604
1542346367,4610,4610
1542348296,6166,6166
1542350186,6324,6324
1542352226,6315,6315
1542354048,6328,6328
1542355968,6321,6321
1542357777,6304,6304
1542359809,6312,6312
1542361710,6321,6321
1542363654,6320,6320
1542365560,6308,6308
1542367467,6299,6299
1542369401,6303,6303
1542371307,6290,6290
1542373293,6279,6279
1542375180,6244,6244
1542377071,6215,6215
1542378994,6177,6177
1542380946,6151,6151
1542382828,6139,6139
1542385137,5335,5335
1542387404,4331,4331
1542389302,4311,4311
1542391306,4296,4296
1542393172,4297,4297
1542395087,4285,4285
1542396985,4282,4282
1542398936,4284,4284
1542400849,4306,4306
1542402757,4285,4285
1542404707,4314,4314
1542406674,4322,4322
1542408510,4327,4327
1542410443,4328,4328
1542412388,4350,4350
1542414267,4337,4337
1542416196,4334,4334
1542418123,4331,4331
1542420117,4335,4335
1542421962,4325,4325
1542423887,4315,4315
1542425832,4294,4294
1542427714,4294,4294
1542429630,4290,4290
1542431551,4569,4569
1542433487,4644,4644
1542435399,3250,3250
1542437309,3163,3163
1542439233,3072,3072
1542441148,3058,3058
1542443082,3046,3046
1542445002,3044,3044
1542446904,3119,3119
1542448912,3141,3141
1542450768,3178,3178
1542452685,3169,3169
1542454601,3204,3204
1542456511,3228,3228
1542458436,3302,3302
1542460359,4797,4797
1542462281,5925,5925
1542464201,5960,5960
1542466109,6007,6007
1542468027,6042,6042
1542469947,6079,6079
1542471884,6135,6135
1542473947,6165,6165
1542475956,6178,6178
1542477910,6202,6202
1542479792,6213,6213
1542481731,6248,6248
1542483630,6629,6629
1542485549,7539,7539
1542487473,7547,7547
1542489646,7545,7545
1542491573,7538,7538
1542493497,7534,7534
1542495404,7520,7520
1542497579,7522,7522
1542499480,7551,7551
1542501381,7562,7562
1542503324,7570,7570
1542505241,7570,7570
1542507165,7574,7574
1542509082,7555,7555
1542511016,7551,7551
1542512923,7564,7564
1542514846,7560,7560
1542516767,7549,7549
1542518680,6845,6845
1542520916,6843,6843
1542523013,6848,6848
1542524953,6843,6843
1542526847,6864,6864
1542528766,6872,6872
1542530676,6884,6884
1542532612,6897,6897
1542534510,6896,6896
1542536438,6875,6875
1542538376,6876,6876
1542540265,6837,6837
1542542205,6814,6814
1542544103,6775,6775
1542546111,5905,5905
1542547971,4528,4528
1542549875,4342,4342
1542551782,4342,4342
1542553754,4409,4409
1542555642,4456,4456
1542557618,4490,4490
1542559482,4555,4555
1542561559,4572,4572
1542563538,4580,4580
1542565477,4590,4590
1542567708,4585,4585
1542569546,4605,4605
1542571465,4626,4626
1542573387,4630,4630
1542575330,4640,4640
1542577232,4663,4663
1542579398,4470,4470
1542581319,4452,4452
1542583223,4457,4457
1542585170,4439,4439
1542587122,6235,6235
1542588996,6765,6765
1542590903,8357,8357
1542592894,8659,8659
1542594760,9762,9762
1542596670,9772,9772
1542598612,9781,9781
1542600536,9808,9808
1542602438,9857,9857
1542604364,9860,9860
1542606269,9875,9875
1542608198,9888,9888
1542610120,9888,9888
1542612035,9891,9891
1542613963,9885,9885
1542615861,9996,9996
1542617778,10120,10120
1542619713,10107,10107
1542621700,10122,10122
1542623546,10099,10099
1542625477,10088,10088
1542627636,10075,10075
1542629577,10084,10084
1542631472,10078,10078
1542633419,10072,10072
1542635305,10066,10066
1542637250,10085,10085
1542639159,10077,10077
1542641078,10030,10030
1542642988,9993,9993
1542644925,9902,9902
1542646919,9824,9824
1542648925,9837,9837
1542650925,9813,9813
1542653086,9797,9797
1542655004,9799,9799
1542656908,9730,9730
1542658853,9725,9725
1542660747,11289,11289
1542662678,11242,11242
1542664611,11233,11233
1542666590,11221,11221
1542668577,11225,11225
1542670466,11207,11207
1542672314,10591,10591
1542674228,8644,8644
1542676146,6692,6692
1542678058,5759,5759
1542679948,4898,4898
1542681878,4357,4357
1542683796,4333,4333
1542685721,4319,4319
1542687639,4275,4275
1542689570,4224,4224
1542691468,4188,4188
1542693404,4413,4413
1542695307,4422,4422
1542697307,4395,4395
1542699197,4389,4389
1542701206,4508,4508
1542703291,4714,4714
1542705205,4828,4828
1542707076,4907,4907
1542708992,4973,4973
1542710900,5023,5023
1542712832,5063,5063
1542714757,5090,5090
1542716689,5090,5090
1542718593,5076,5076
1542720511,5069,5069
1542722487,5065,5065
1542724367,5073,5073
1542726273,4969,4969
1542728185,4982,4982
1542730187,5005,5005
1542732028,5083,5083
1542733964,5108,5108
1542735871,5104,5104
1542738024,5131,5131
1542739970,5132,5132
1542741870,5135,5135
1542743804,5152,5152
1542745708,4755,4755
1542747694,3584,3584
1542749557,3610,3610
1542751494,3616,3616
1542753388,3639,3639
1542755363,3658,3658
1542757237,3672,3672
1542759174,3669,3669
1542761095,3668,3668
1542763020,3677,3677
1542764922,3813,3813
1542766829,3808,3808
1542768759,3799,3799
1542770913,3793,3793
1542772903,3777,3777
1542774771,3776,3776
1542776683,3780,3780
1542778622,3650,3650
1542780539,3542,3542
1542782448,3524,3524
1542784373,3526,3526
1542786395,3522,3522
1542788244,3511,3511
1542790166,3489,3489
1542792042,3466,3466
1542793959,3438,3438
1542795867,3413,3413
1542797803,3404,3404
1542799723,3383,3383
1542801707,3374,3374
1542803565,3351,3351
1542805493,3340,3340
1542807406,3342,3342
1542809331,3317,3317
1542811241,3312,3312
1542813150,3291,3291
1542815060,3300,3300
1542817006,3280,3280
1542819065,3268,3268
1542821051,3257,3257
1542822987,3251,3251
1542824890,3238,3238
1542826896,3323,3323
1542828759,3360,3360
1542830663,3372,3372
1542832586,3485,3485
1542834753,3508,3508
1542836713,3488,3488
1542838594,3471,3471
1542840517,3458,3458
1542842446,3482,3482
1542844404,3481,3481
1542846517,3491,3491
1542848507,3515,3515
1542850356,3539,3539
1542852264,3406,3406
1542854204,3422,3422
1542856136,3446,3446
1542858037,3453,3453
1542859945,3507,3507
1542861876,3507,3507
1542863796,3502,3502
1542865703,3506,3506
1542867613,3498,3498
1542869548,3490,3490
1542871715,3513,3513
1542873694,3508,3508
1542875577,3494,3494
1542877472,3486,3486
1542879413,3494,3494
1542881313,3489,3489
1542883224,3487,3487
1542885166,3481,3481
1542887054,3470,3470
1542889001,3465,3465
1542890896,3455,3455
1542893089,3439,3439
1542894991,3426,3426
1542896896,3418,3418
1542898891,3377,3377
1542900758,3344,3344
1542902571,3278,3278
1542904607,3271,3271
1542906762,3346,3346
1542908663,3442,3442
1542910589,3578,3578
1542912760,3558,3558
1542914675,3547,3547
1542916580,3563,3563
1542918513,3566,3566
1542920511,3558,3558
1542922375,3552,3552
1542924265,3559,3559
1542926214,3572,3572
1542928112,3568,3568
1542930033,3565,3565
1542932070,3562,3562
1542934361,3575,3575
1542936265,3556,3556
1542938202,3515,3515
1542940099,3530,3530
1542942097,3538,3538
1542944198,4450,4450
1542946112,4393,4393
1542948020,4492,4492
1542949945,4505,4505
1542951877,4513,4513
1542953789,4515,4515
1542955702,4519,4519
1542957657,4485,4485
1542959543,4512,4512
1542961475,4600,4600
1542963378,4589,4589
1542965300,4588,4588
1542967318,4614,4614
1542969150,4637,4637
1542971073,4647,4647
1542972991,4649,4649
1542974905,4660,4660
1542976831,4685,4685
1542978746,4698,4698
1542980670,4699,4699
1542982609,4704,4704
1542984500,4709,4709
1542986709,4709,4709
1542988599,4694,4694
1542990517,4680,4680
1542992514,4664,4664
1542994372,4650,4650
1542996399,4655,4655
1542998830,4570,4570
1543000830,4577,4577
1543002985,4581,4581
1543004899,4582,4582
1543006913,4586,4586
1543008747,4613,4613
1543010671,4629,4629
1543012716,4639,4639
1543014553,4637,4637
1543016416,4641,4641
1543018583,4643,4643
1543020777,4636,4636
1543022681,4648,4648
1543024594,4651,4651
