DateTime,AddedIPs,RemovedIPs
1542596168,55,0
1542597133,17,9
1542597317,40,91
1542598508,87,122
1542599069,17,10
1542600031,76,40
1542600983,74,78
1542601826,62,0
1542602891,14,9
1542603604,156,88
1542604812,78,149
1542606755,92,121
1542606967,36,36
1542608108,33,80
1542608667,26,8
1542609904,94,109
1542610570,12,9
1542611408,102,98
1542612491,28,20
1542613327,129,102
1542614428,100,29
1542615247,68,171
1542616339,29,15
1542617110,96,108
1542618271,18,16
1542618902,118,101
1542620169,34,22
1542620529,90,95
1542621368,41,32
1542622110,27,27
1542622506,72,61
1542624008,26,22
1542624128,72,91
1542625947,22,862
1542626102,110,103
1542627849,23,18
1542627903,123,114
1542628567,61,57
1542629769,377,0
1542630008,116,100
1542631954,91,114
1542633304,77,130
1542633851,28,17
1542634265,86,1
1542635770,31,19
1542636028,71,140
1542636903,71,60
1542637688,41,10
1542638704,69,99
1542639625,35,12
1542640504,91,99
1542641533,25,17
1542641769,247,0
1542642303,68,83
1542643474,160,44
1542644104,0,765
1542645397,137,66
1542647295,25,10
1542647703,162,267
1542648716,63,0
1542649210,21,19
1542649327,59,100
1542651134,23,14
1542651255,133,715
1542652087,79,0
1542653070,38,7
1542653767,104,765
1542654972,31,8
1542656065,145,367
1542656890,19,8
1542657626,16,0
1542658502,53,89
1542658819,17,10
1542659709,67,80
1542660731,24,23
1542660968,62,55
1542662108,62,82
1542662650,11,13
1542663031,43,1
1542664584,23,20
1542665715,167,223
1542666525,9,23
1542667327,72,59
1542668437,41,22
1542669303,76,317
1542670352,19,16
1542671114,102,194
1542672282,334,0
1542672310,83,132
1542672903,0,255
1542674203,16,22
1542674350,69,1
1542674708,80,75
1542676097,16,17
1542677433,85,80
1542678019,26,15
1542678128,69,89
1542679934,18,17
1542680046,86,122
1542681856,11,6
1542681905,100,104
1542683783,108,131
1542685701,87,116
1542686489,55,98
1542687621,98,16
1542688090,49,1
1542689553,15,12
1542689708,57,71
1542690909,47,99
1542691454,13,13
1542692527,55,87
1542693390,17,19
1542693908,79,89
1542695290,9,6
1542696302,56,1
1542697231,82,146
1542699185,115,84
1542699905,76,0
1542701171,261,165
1542701708,201,115
