DateTime,Entries,UniqueIPs
1542382971,1010,1010
1542384885,1008,1008
1542385720,1012,1012
1542387409,1001,1001
1542388568,1001,1001
1542389749,998,998
1542390955,1006,1006
1542392085,1007,1007
1542393761,1010,1010
1542394608,1012,1012
1542395753,1011,1011
1542397359,1005,1005
1542399280,1001,1001
1542400484,996,996
1542402593,991,991
1542404572,989,989
1542405406,988,988
1542406557,990,990
1542408049,998,998
1542410095,1017,1017
1542411364,1025,1025
1542412604,1031,1031
1542413695,1029,1029
1542414535,1033,1033
1542415843,1032,1032
1542417059,1030,1030
1542418880,1025,1025
1542419821,1028,1028
1542420884,1026,1026
1542422459,1020,1020
1542424252,1022,1022
1542424489,1023,1023
1542426173,1021,1021
1542427580,1020,1020
1542428934,1024,1024
1542430145,1018,1018
1542431743,1018,1018
1542432535,1019,1019
1542433374,1015,1015
1542434757,1008,1008
1542436545,1011,1011
1542436962,1012,1012
1542438902,1012,1012
1542439739,1014,1014
1542440565,1004,1004
1542441958,1001,1001
1542443336,1003,1003
1542444182,999,999
1542446094,999,999
1542447465,996,996
1542449684,998,998
1542451361,993,993
1542452208,996,996
1542453288,997,997
1542454850,999,999
1542456879,1001,1001
1542459342,1002,1002
1542460481,999,999
1542461326,1000,1000
1542462161,998,998
1542464078,998,998
1542464930,999,999
1542467698,978,978
1542469377,966,966
1542470216,969,969
1542471282,957,957
1542472124,960,960
1542472960,954,954
1542473805,955,955
1542474888,955,955
1542475725,959,959
1542476563,954,954
1542478486,957,957
1542480054,951,951
1542481006,959,959
1542482158,959,959
1542483691,955,955
1542485679,956,956
1542486933,956,956
1542489051,956,956
1542490265,955,955
1542492335,958,958
1542492892,956,956
1542494456,953,953
1542496498,959,959
1542497331,960,960
1542498992,963,963
1542500150,955,955
1542500931,956,956
1542501779,947,947
1542502618,945,945
1542503758,938,938
1542504526,939,939
1542505841,937,937
1542507022,937,937
1542508128,948,948
1542509811,951,951
1542511000,941,941
1542512473,935,935
1542513425,933,933
1542514585,931,931
1542516181,918,918
1542518095,907,907
1542519773,902,902
1542521157,900,900
1542522532,904,904
1542523848,900,900
1542525293,895,895
1542526585,884,884
1542528355,873,873
1542530565,872,872
1542532487,868,868
1542533327,870,870
1542535001,853,853
1542536148,848,848
1542536928,854,854
1542539379,857,857
1542541373,873,873
1542542753,873,873
1542544262,877,877
1542546620,883,883
1542547734,899,899
1542548580,897,897
1542550493,900,900
1542552160,906,906
1542552999,905,905
1542554096,904,904
1542555774,898,898
1542557691,884,884
1542558519,886,886
1542561061,875,875
1542562275,867,867
1542563650,870,870
1542564953,865,865
1542566157,857,857
1542566561,857,857
1542568490,853,853
1542569680,848,848
1542571185,846,846
1542572932,846,846
1542574552,845,845
1542575688,849,849
1542577368,840,840
1542578751,824,824
1542580851,804,804
1542582883,785,785
1542584563,774,774
1542586497,775,775
1542588175,770,770
1542590085,772,772
1542591859,776,776
1542593006,775,775
1542594540,777,777
1542595400,780,780
1542596218,781,781
1542597373,780,780
1542598561,774,774
1542599719,771,771
1542601807,771,771
1542603406,773,773
1542604493,770,770
1542606061,772,772
1542607005,773,773
1542608170,774,774
1542609676,770,770
1542611484,771,771
1542613375,774,774
1542615316,771,771
1542616972,773,773
1542618661,773,773
1542620573,775,775
1542621405,777,777
1542622564,772,772
1542624174,777,777
1542626105,777,777
1542627770,782,782
1542628613,794,794
1542629751,810,810
1542630957,814,814
1542632158,820,820
1542634136,829,829
1542635635,822,822
1542636896,825,825
1542638483,824,824
1542640220,821,821
1542641503,808,808
1542642961,808,808
1542644094,815,815
1542644929,817,817
1542646613,811,811
1542647680,811,811
1542648528,823,823
1542649360,821,821
1542651293,835,835
1542652127,838,838
1542653810,816,816
1542654887,802,802
1542656123,807,807
1542656562,809,809
1542657945,805,805
1542659744,805,805
1542661008,805,805
1542662922,808,808
1542664613,810,810
1542665758,811,811
1542666526,814,814
1542667367,807,807
1542669303,801,801
1542670973,842,842
1542672354,869,869
1542673518,898,898
1542674807,921,921
1542676483,923,923
1542678177,911,911
1542680089,910,910
1542681772,934,934
1542683704,960,960
1542685097,972,972
1542686639,969,969
1542687286,976,976
1542688135,979,979
1542689748,979,979
1542690960,972,972
1542692564,968,968
1542693954,962,962
1542695332,967,967
1542696477,966,966
1542697792,961,961
1542698939,964,964
1542700608,958,958
1542701765,958,958
1542703001,957,957
1542704220,959,959
1542705358,964,964
1542706121,966,966
1542707443,957,957
1542708658,945,945
1542709733,951,951
1542712254,924,924
1542714165,912,912
1542715011,916,916
1542716095,904,904
1542718612,886,886
1542719702,889,889
1542721365,904,904
1542722777,912,912
1542723963,918,918
1542725812,922,922
1542726886,918,918
1542728570,926,926
1542730494,924,924
1542731335,929,929
1542732176,928,928
1542733000,930,930
1542734188,931,931
1542735351,939,939
1542736560,950,950
1542737757,961,961
1542739264,968,968
1542740200,971,971
1542741356,975,975
1542742967,986,986
1542744348,999,999
1542746151,1001,1001
1542747407,1012,1012
1542748559,1018,1018
1542749664,1023,1023
1542750999,1026,1026
1542752101,1023,1023
1542753765,1027,1027
1542754602,1031,1031
1542755758,1039,1039
1542757267,1043,1043
1542758762,1044,1044
1542759288,1045,1045
1542760134,1046,1046
1542762888,1048,1048
1542764562,1052,1052
1542765407,1055,1055
1542766501,1063,1063
1542767331,1078,1078
1542769004,1089,1089
1542770176,1095,1095
1542770921,1098,1098
1542771787,1101,1101
1542773696,1104,1104
1542774602,1110,1110
1542776003,1121,1121
1542777287,1129,1129
1542778122,1132,1132
1542778980,1136,1136
1542780887,1138,1138
1542782462,1140,1140
1542784294,1142,1142
1542785326,1148,1148
1542786576,1148,1148
1542787725,1145,1145
1542789368,1137,1137
1542790553,1137,1137
1542791691,1133,1133
1542793016,1134,1134
1542794145,1138,1138
1542795284,1136,1136
1542796133,1137,1137
1542797849,1123,1123
1542798923,1113,1113
1542799734,1115,1115
1542801416,1095,1095
1542802484,1087,1087
1542803334,1089,1089
1542805009,1084,1084
1542806099,1082,1082
1542808005,1073,1073
1542809155,1069,1069
1542810526,1071,1071
1542811851,1067,1067
1542813286,1062,1062
1542814497,1055,1055
1542815816,1063,1063
1542816898,1060,1060
1542818456,1050,1050
1542820257,1038,1038
1542821461,1023,1023
1542822651,1023,1023
1542823853,1023,1023
1542825632,1027,1027
1542826617,1028,1028
1542827700,1025,1025
1542828881,1022,1022
1542830756,1019,1019
1542831296,1020,1020
1542832121,1020,1020
1542833808,1018,1018
1542834882,1017,1017
1542836149,1016,1016
1542837404,1017,1017
1542838493,1023,1023
1542839743,1003,1003
1542842152,963,963
1542842935,968,968
1542843765,928,928
1542844614,919,919
1542845761,910,910
1542846947,911,911
1542848153,914,914
1542849357,907,907
1542850964,890,890
1542852358,861,861
1542854573,839,839
1542855807,835,835
1542857515,838,838
1542858176,843,843
1542860084,850,850
1542861763,848,848
1542863697,847,847
1542865271,849,849
1542867282,851,851
1542868131,854,854
1542869818,851,851
1542871010,852,852
1542871730,853,853
1542873053,851,851
1542874512,847,847
1542876189,843,843
1542877031,845,845
