DateTime,AddedIPs,RemovedIPs
1542570733,59,56
1542571699,58,55
1542572652,80,41
1542573611,71,67
1542574586,66,107
1542575535,49,0
1542576493,50,76
1542577453,68,60
1542578443,74,67
1542579383,58,75
1542580375,75,57
1542581294,48,0
1542582275,72,137
1542583209,57,0
1542584171,39,71
1542585140,70,123
1542586095,61,0
1542587558,67,128
1542588501,57,66
1542589470,59,77
1542590410,52,63
1542591388,44,68
1542592338,49,59
1542593312,70,63
1542594253,52,72
1542595212,58,50
1542596192,55,64
1542597135,68,57
1542598109,78,80
1542599071,55,77
1542600020,64,65
1542600985,65,80
1542601943,54,67
1542602893,69,53
1542603884,68,56
1542604814,80,81
1542605790,79,81
1542606757,84,52
1542607723,78,69
1542608669,105,77
1542609613,92,86
1542610572,65,63
1542611560,72,70
1542612493,80,77
1542613465,78,77
1542614431,112,81
1542615378,98,60
1542616341,63,65
1542617298,81,68
1542618273,62,81
1542619217,51,91
1542620171,76,82
1542621132,61,80
1542622111,66,83
1542623094,85,78
1542624012,58,64
1542624972,90,75
1542625953,64,55
1542627155,58,68
1542628100,69,57
1542629057,97,63
1542630010,69,69
1542630995,73,55
1542631957,83,67
1542632896,78,76
1542633855,76,49
1542634834,60,79
1542635774,82,54
1542636748,59,65
1542637691,70,69
1542638662,67,72
1542639628,65,60
1542640584,76,52
1542641536,63,66
1542642499,46,57
1542643479,70,52
1542644432,77,50
1542645400,77,56
1542646354,57,50
1542647298,71,38
1542648254,50,44
1542649213,67,53
1542650189,63,54
1542651137,61,50
1542652089,68,54
1542653073,54,50
1542654024,83,65
1542654976,79,65
1542655941,79,68
1542656894,85,65
1542657861,69,60
1542658822,79,79
1542659775,74,58
1542660734,92,43
1542661723,56,52
1542662653,55,71
1542663615,68,48
1542664586,74,43
1542666048,78,114
1542666984,77,0
1542667949,69,94
1542668902,83,0
1542669866,87,46
1542670815,67,44
1542671772,72,61
1542672740,65,38
1542674206,93,83
1542675133,103,38
1542676101,102,45
1542677057,85,68
1542678021,109,45
1542678973,104,50
1542679938,133,40
1542680890,94,44
1542681860,103,53
1542682819,105,57
1542683786,88,61
1542684737,104,59
1542685704,93,59
1542686659,96,47
1542687623,73,59
1542688572,86,60
1542689557,81,46
1542690493,79,53
1542691457,102,52
1542692412,103,54
1542693394,85,69
1542694333,169,64
1542695293,108,87
1542696254,95,74
1542697234,117,92
1542698181,97,72
1542699187,84,78
1542700093,87,48
1542701173,74,40
1542702253,108,66
1542703279,92,82
1542704430,88,75
1542705616,100,71
1542706586,63,124
1542707530,69,0
1542708513,61,87
1542709497,77,142
1542710411,92,58
1542711384,66,79
1542712352,74,63
1542713290,59,0
1542714255,63,69
1542715253,70,70
1542716185,69,163
1542717154,58,0
1542718094,65,65
1542719063,55,63
1542720008,57,69
1542720987,64,65
1542721932,50,81
1542722911,54,65
1542723856,67,91
1542724826,64,70
1542725788,59,85
1542726734,51,87
1542727698,61,90
1542728667,66,78
1542729615,59,87
1542730584,59,84
1542731538,71,80
1542732520,80,91
1542733455,59,0
1542734410,60,93
1542735386,65,115
1542736575,64,188
1542737556,56,92
1542738491,64,81
1542739960,67,63
1542740898,50,82
1542741857,58,74
1542742811,47,83
1542743793,70,71
1542744735,48,55
1542745698,62,69
1542746655,57,60
1542747630,77,71
1542748583,57,79
1542749540,65,65
1542750496,49,46
1542751480,54,50
1542752428,51,66
1542753374,63,42
1542754332,64,60
1542755327,60,52
1542756271,89,41
1542757214,56,50
