DateTime,AddedIPs,RemovedIPs
1539537605,165,130
1539543362,102,89
1539545283,105,85
1539548164,96,94
1539552007,80,105
1539555843,79,102
1539562563,66,126
1539566404,123,190
1539574083,130,156
1539578886,172,182
1539584643,97,76
1539591364,99,74
1539595443,145,119
1539602164,132,89
1539607930,130,120
1539616805,128,136
1539624483,161,134
1539629523,105,91
1539633363,96,79
1539637444,120,93
1539639363,85,121
1539643205,79,95
1539647046,127,221
1539656643,108,137
1539664323,153,170
1539666243,82,97
1539673924,178,110
1539679683,86,77
1539683523,123,112
1539689284,85,59
1539694089,134,100
1539699842,65,82
1539707284,119,132
1539712323,172,115
1539720963,169,128
1539725043,99,116
1539729124,84,125
1539734884,137,213
1539742575,128,134
1539749284,160,208
1539757924,168,150
1539764642,151,112
1539769922,126,98
1539774964,81,57
1539778814,77,49
1539786484,114,120
1539789363,71,78
1539793442,73,72
1539800163,170,135
1539804004,106,86
1539810963,164,139
1539816723,64,132
1539818642,74,125
1539825367,98,126
1539829443,124,136
1539833282,77,99
1539838084,158,181
1539846963,163,109
1539853682,86,67
1539855606,77,74
1539861364,126,106
1539867123,125,114
1539872884,85,69
1539879603,111,127
1539885364,84,78
1539887524,112,79
1539891362,91,81
1539897124,168,182
1539902885,90,125
1539906724,141,211
1539913446,115,130
1539921123,74,106
1539924006,96,119
1539927843,86,86
1539935523,164,140
1539941282,146,108
1539944163,76,51
1539950164,109,100
1539956162,130,104
1539963843,117,122
1539969604,94,61
1539975365,159,138
1539980164,83,92
1539984008,81,92
1539987844,77,99
1539994564,127,183
1540000324,63,99
1540004164,73,76
1540009205,148,175
1540017127,150,151
1540019043,68,62
1540026723,149,82
1540030564,72,72
1540036325,150,105
1540044963,81,83
1540046882,91,91
1540048804,90,76
1540052643,84,83
1540059364,151,142
1540067044,144,125
1540070883,83,97
1540077604,97,179
1540083363,116,169
1540090083,70,81
1540093924,152,159
1540102563,82,77
1540106404,121,111
1540114323,130,118
1540120084,184,97
1540125843,87,68
1540127764,88,73
1540133524,144,123
1540143608,159,105
1540147445,85,83
1540149363,104,94
1540155125,92,92
1540158964,136,198
1540167608,126,225
1540173365,113,137
1540182007,81,91
1540186802,158,162
1540188724,102,86
1540197363,124,112
1540203607,106,100
1540210569,135,80
1540214403,93,68
1540222083,117,126
1540228805,179,138
1540234563,161,144
1540242244,145,165
1540248005,116,223
1540255684,134,184
1540263364,81,82
1540267444,154,181
1540278247,148,154
1540280162,96,77
1540285926,70,77
1540287842,96,70
1540293603,111,91
1540297442,90,62
1540303445,119,112
1540309442,71,70
1540313283,155,112
1540322163,111,81
